WORD,OBSERVED,UNREDUC,PREC_STRESS,PREC_GRAMM_CLASS,PREC_SEG_M,PREC_SEG_P,CL_ENV,SUBJ_COMPLEXITY,NO_SYLLS,NO_WORDS,NO_PHRSE_BOUND,PRONOUN,NP,CONTEXT,SUBJ_DUR,PREC_WORD_DUR,WORDS_BTWN_HEAD_AUX,CONVO,SPEAKER,SEX,YOB,DIALECT,EDUC,LINE,NOTES,FOLLOWING_VERB,FOLLOWING_BROAD,CODER,CORPUS,YEAR_RECORDED,DATE_CODED,WORD_BEG,WORD_END,LINE_BEG,LINE_END,COMPLETE_SUBJ,PREC_WORD,FOLL_WORD,SUBJ_PARSE,SUBJ_DEPTH,FULL_PARSE
has,4,x,m,n,f,p,y,e,6,6,2,NA,NP,NA,1.267125,NA,NA,sw2331.mrg,sw_1142,M,1963,NORTHERN,2, i tell you i- i started i guess the first time i played golf has been probably about eight or ten years ago now when i was in college ,"wrong use of the perfect, but I do hear an /h/.",NA,NA,LM,SWB,1991,3/6/11,NA,NA,118.432375,127.43525,the first time i played golf,golf,been,"(NP-SBJ
  (NP (DT the) (JJ first) (NN time))
  (SBAR
    (WHADVP-1 (-NONE- 0))
    (S
      (NP-SBJ (PRP I))
      (VP (VBD played) (NP (NN golf)) (ADVP-TMP (-NONE- *T*-1))))))",7,"(S
  (NP-SBJ (PRP I))
  (VP
    (VBP guess)
    (, ,)
    (SBAR
      (-NONE- 0)
      (S
        (NP-SBJ
          (NP (DT the) (JJ first) (NN time))
          (SBAR
            (WHADVP-1 (-NONE- 0))
            (S
              (NP-SBJ (PRP I))
              (VP
                (VBD played)
                (NP (NN golf))
                (ADVP-TMP (-NONE- *T*-1))))))
        (VP
          (VBZ has)
          (VP
            (VBN been)
            (ADVP (RB probably))
            (UCP-TMP-PRD
              (ADVP
                (NP
                  (QP (RB about) (CD eight) (CC or) (CD ten))
                  (NNS years))
                (RB ago)
                (ADVP-TMP (RB now)))
              (, ,)
              (SBAR
                (WHADVP-2 (WRB when))
                (S
                  (NP-SBJ (PRP I))
                  (VP
                    (VBD was)
                    (PP-PRD (IN in) (NP (NN college)))
                    (ADVP-TMP (-NONE- *T*-2)))))))))))
  (. .)
  (-DFL- E_S))"
has,3,x,u,n,n,t,y,s,2,1,1,NA,NP,NA,0.21,NA,NA,sw2619.mrg,sw_1110,M,1961,WESTERN,3, uh i don't know i mean even Britain has converted over and we inherited this mess from them and uh,NA,NA,NA,LM,SWB,1991,3/6/11,NA,NA,112.468125,118.918125,Britain,Britain,converted,(NNP Britain),2,"(S
  (PRN (S (NP-SBJ (PRP I)) (VP (VBP mean))))
  (NP-SBJ (RB even) (NNP Britain))
  (VP (VBZ has) (VP (VBN converted) (ADVP (RB over))))
  (-DFL- E_S))"
has,3,x,m,n,n,p,y,e,7,5,2,NA,NP,NA,1.24,NA,NA,sw4077.mrg,sw_1531,M,1967,NORTHERN,2, you know country that you know uh where they do have a lot more gun control like England and places like that you know the amount of violent crime has decreased by so much,NA,NA,NA,LM,SWB,1991,3/6/11,NA,NA,101.62825,110.35375,the amount of violent crime,crime,decreased,"(NP-SBJ
  (NP (DT the) (NN amount))
  (PP (IN of) (NP (JJ violent) (NN crime))))",5,"(S
  (SBAR-ADV
    (IN if)
    (S
      (NP-SBJ (PRP you))
      (VP
        (VBP are)
        (VP
          (VBG looking)
          (PP
            (IN at)
            (INTJ (UH like))
            (PRN (S (NP-SBJ (PRP you)) (VP (VBP know))))
            (NP
              (NP (NN country))
              (SBAR
                (EDITED
                  (RM (-DFL- \[))
                  (WHNP (WDT that))
                  (, ,)
                  (IP (-DFL- \+)))
                (INTJ (UH uh))
                (, ,)
                (WHADVP-1 (WRB where))
                (RS (-DFL- \]))
                (S
                  (NP-SBJ (PRP they))
                  (VP
                    (VBP do)
                    (VP
                      (VB have)
                      (NP
                        (ADJP (NP-ADV (DT a) (NN lot)) (JJR more))
                        (NN gun)
                        (NN control))
                      (ADVP-LOC (-NONE- *T*-1))))))
              (, ,)
              (PP
                (IN like)
                (NP
                  (NP (NNP England))
                  (CC and)
                  (NP
                    (NP (NNS places))
                    (PP (IN like) (NP (DT that))))))))))))
  (PRN (, ,) (S (NP-SBJ (PRP you)) (VP (VBP know))))
  (-DFL- E_S)
  (NP-SBJ
    (NP (DT the) (NN amount))
    (PP (IN of) (NP (JJ violent) (NN crime))))
  (VP
    (VBZ has)
    (VP (VBN decreased) (PP-EXT (IN by) (NP (RB so) (JJ much)))))
  (. .)
  (-DFL- E_S))"
has,3,x,m,n,s,t,n,s,1,1,1,NA,NP,NA,0.24,NA,NA,sw2028.mrg,sw_1086,F,1965,SOUTHERN,2, my goodness well i don't even want to tell you what ours has been like then,NA,NA,NA,LM,SWB,1991,3/6/11,NA,NA,29.53825,34.450625,ours,ours,been,(NP-SBJ (JJ ours)),3,"(S
  (INTJ (UH Well))
  (, ,)
  (NP-SBJ-1 (PRP I))
  (VP
    (VBP do)
    (RB n't)
    (ADVP (RB even))
    (VP
      (VB want)
      (S
        (NP-SBJ (-NONE- *-1))
        (VP
          (TO to)
          (VP
            (VB tell)
            (NP (PRP you))
            (SBAR
              (WHNP-2 (WP what))
              (S
                (NP-SBJ (JJ ours))
                (VP
                  (VBZ has)
                  (VP
                    (VBN been)
                    (PP-PRD (IN like) (NP (-NONE- *T*-2)))
                    (ADVP (RB then)))))))))))
  (. .)
  (-DFL- E_S))"
has,3,x,m,v,a,a,y,e,6,3,2,NA,NP,NA,0.846125,NA,NA,sw2171.mrg,sw_1055,F,1965,SOUTH MIDLAND,2, everybody i know has been well i'm going to go get a j[ob]- good job and make some money and buy a nice car,NA,NA,NA,LM,SWB,1991,3/6/11,NA,NA,357.495625,362.79,everybody i know,know,been,(S (NP-SBJ (PRP I)) (VP (VBP know) (NP (-NONE- *T*-1)))),5,"(S
  (NP-SBJ
    (NP (NN Everybody))
    (SBAR
      (WHNP-1 (-NONE- 0))
      (S (NP-SBJ (PRP I)) (VP (VBP know) (NP (-NONE- *T*-1))))))
  (VP
    (VBZ has)
    (VP
      (VBN been)
      (, ,)
      (-DFL- N_S)
      (S-SEZ
        (INTJ (UH well))
        (, ,)
        (NP-SBJ-1 (PRP I))
        (VP
          (VBP 'm)
          (VP
            (VBG going)
            (S
              (NP-SBJ-2 (-NONE- *-1))
              (VP
                (TO to)
                (VP
                  (VB go)
                  (S
                    (NP-SBJ (-NONE- *-2))
                    (VP
                      (VP
                        (VB get)
                        (NP
                          (DT a)
                          (EDITED
                            (RM (-DFL- \[))
                            (JJ goo-)
                            (, ,)
                            (IP (-DFL- \+)))
                          (JJ good)
                          (RS (-DFL- \]))
                          (NN job)))
                      (CC and)
                      (VP (VB make) (NP (DT some) (NN money)))
                      (CC and)
                      (VP (VB buy) (NP (DT a) (JJ nice) (NN car)))))))))))))
  (. .)
  (-DFL- E_S))"
has,3,x,u,n,n,k,y,m,5,3,1,NA,NP,NA,1.039125,NA,NA,sw2436.mrg,sw_1142,M,1963,NORTHERN,2, in the since i got out of college which was about five years ago i've my TV viewing has started to tend more towards uh ,NA,NA,NA,LM,SWB,1991,3/6/11,NA,NA,23.83625,33.3215,my TV viewing,viewing,started,NA,NA,"(S
  (SBAR-TMP
    (IN since)
    (S
      (NP-SBJ (PRP I))
      (VP
        (VP (VBD got) (PP (IN out) (PP (IN of) (NP (NN college)))))
        (, ,)
        (SBAR
          (WHNP-1 (WDT which))
          (S
            (NP-SBJ (-NONE- *T*-1))
            (VP
              (VBD was)
              (ADVP-TMP-PRD
                (NP (QP (RB about) (CD five)) (NNS years))
                (RB ago))))))))
  (, ,)
  (NP-SBJ-2 (PRP$ my) (NN T) (NN V) (NN viewing))
  (VP
    (VBD started)
    (S
      (NP-SBJ (-NONE- *-2))
      (VP
        (TO to)
        (VP
          (VB tend)
          (ADVP (RBR more))
          (PP
            (IN towards)
            (, ,)
            (INTJ (UH uh))
            (, ,)
            (NP
              (NP (NN documentary))
              (, ,)
              (NP (NN news) (NNS programs))
              (, ,)
              (NP (NP (NNS things)) (PP (IN like) (NP (DT that))))))))))
  (. .)
  (-DFL- E_S))"
has,2,x,m,n,r,t,y,m,3,3,1,NA,NP,NA,0.57,NA,NA,sw3393.mrg,sw_1343,M,1933,SOUTH MIDLAND,3, [vocalized-noise] it really has been strange here this year i mean this whole y[ear]- course this whole [laughter-year] has been a different [laughter-year] in more ways than one but uh,NA,NA,NA,LM,SWB,1991,3/6/11,NA,NA,62.592875,71.1485,this whole year,year,been,(NP-SBJ (DT this) (JJ whole) (NN year)),3,"(S
  (PRN (S (NP-SBJ (PRP I)) (VP (VBP mean))) (, ,))
  (EDITED
    (RM (-DFL- \[))
    (NP-SBJ-UNF (DT this) (JJ whole) (NN ye-))
    (, ,)
    (IP (-DFL- \+)))
  (NP-ADV (NN course))
  (NP-SBJ (DT this) (JJ whole) (NN year))
  (RS (-DFL- \]))
  (VP
    (VBZ has)
    (VP
      (VBN been)
      (NP-PRD (DT a) (JJ different) (NN year))
      (PP
        (IN in)
        (NP (NP (JJR more) (NNS ways)) (PP (IN than) (NP (CD one)))))))
  (. .)
  (-DFL- E_S))"
has,2,x,m,n,s,t,n,m,1,1,1,NA,NP,NA,0.307125,NA,NA,sw4013.mrg,sw_1514,F,1959,WESTERN,2, i think so and i feel like you know like President Bush Bush has mentioned quite often that we are trying to become a kinder and gentler nation and it does begin with the families at home,NA,NA,NA,LM,SWB,1991,3/6/11,NA,NA,198.712125,211.743125,Bush,Bush,mentioned,(NNP Bush),2,"(S
  (CC and)
  (NP-SBJ (PRP I))
  (VP
    (VBP feel)
    (SBAR
      (EDITED
        (RM (-DFL- \[))
        (SBAR-UNF (IN like))
        (, ,)
        (IP (-DFL- \+)))
      (PRN (S (NP-SBJ (PRP you)) (VP (VBP know))) (, ,))
      (IN like)
      (RS (-DFL- \]))
      (S
        (NP-SBJ
          (NNP President)
          (EDITED (RM (-DFL- \[)) (NNP Bush) (, ,) (IP (-DFL- \+)))
          (NNP Bush)
          (RS (-DFL- \])))
        (VP
          (VBZ has)
          (VP
            (VBN mentioned)
            (ADVP-TMP (RB quite) (RB often))
            (, ,)
            (SBAR
              (IN that)
              (S
                (NP-SBJ-1 (PRP we))
                (VP
                  (VBP are)
                  (VP
                    (VBG trying)
                    (S
                      (NP-SBJ (-NONE- *-1))
                      (VP
                        (TO to)
                        (VP
                          (VB become)
                          (NP-PRD
                            (DT a)
                            (ADJP
                              (JJR kinder)
                              (CC and)
                              (JJR gentler))
                            (NN nation))))))))))))))
  (, ,)
  (-DFL- E_S))"
has,4,x,u,q,r,t,y,m,3,2,1,NA,NP,NA,0.46,NA,NA,sw4032.mrg,sw_1514,F,1959,WESTERN,2, yes now this one has been quite mild um,NA,NA,NA,LM,SWB,1991,3/6/11,NA,NA,285.127375,288.69675,this one,one,been,(NP-SBJ (DT this) (CD one)),3,"(S
  (INTJ (UH Now))
  (NP-SBJ (DT this) (CD one))
  (VP (VBZ has) (VP (VBN been) (ADJP-PRD (RB quite) (JJ mild))))
  (. .)
  (-DFL- E_S))"
has,1,x,m,n,t,t,y,m,2,2,1,NA,NP,NA,0.366625,NA,NA,sw4360.mrg,sw_1589,F,1968,NORTHERN,2, um although i'm not a mother i i still think that um a lot has changed since ten years ago,not actually sure if this is the right code -- is it a quantifier? I haven't coded any other 'a lot's as q so not doing it here.,NA,NA,LM,SWB,1991,3/6/11,NA,NA,41.197625,50.03125,a lot,lot,changed,(NP-SBJ (DT a) (NN lot)),3,"(S
  (INTJ (UH Uh))
  (, ,)
  (SBAR-ADV
    (IN although)
    (S
      (NP-SBJ (PRP I))
      (VP (VBP 'm) (RB not) (NP-PRD (DT a) (NN mother)))))
  (, ,)
  (EDITED (RM (-DFL- \[)) (NP-SBJ (PRP I)) (, ,) (IP (-DFL- \+)))
  (NP-SBJ (PRP I))
  (RS (-DFL- \]))
  (ADVP (RB still))
  (VP
    (VBP think)
    (SBAR
      (IN that)
      (, ,)
      (INTJ (UH uh))
      (, ,)
      (S
        (NP-SBJ (DT a) (NN lot))
        (VP
          (VBZ has)
          (VP
            (VBN changed)
            (PP-TMP
              (IN since)
              (ADVP (NP (CD ten) (NNS years)) (RB ago))))))))
  (. .)
  (-DFL- E_S))"
has,4,x,m,n,t,t,y,s,1,1,1,NA,NP,NA,0.36,NA,NA,sw2336.mrg,sw_1115,M,1958,SOUTH MIDLAND,2, well Ford's done a real good job in the last uh say ten years or at least the last five to te[n]- six years so of really turning around their um quality i think um,NA,NA,NA,LM,SWB,1991,3/6/11,NA,NA,141.18775,152.819625,Ford,Ford,done,(NP-SBJ-2 (NNP Ford)),3,"(S
  (INTJ (UH Well))
  (, ,)
  (S-TPC-3
    (NP-SBJ-2 (NNP Ford))
    (VP
      (HVS 's)
      (VP
        (VBN done)
        (NP
          (NP (DT a) (ADJP (RB real) (JJ good)) (NN job))
          (PP (-NONE- *ICH*-1)))
        (PP-TMP
          (IN in)
          (NP
            (NP
              (DT the)
              (JJ last)
              (, ,)
              (INTJ (UH uh))
              (, ,)
              (INTJ (UH say))
              (, ,)
              (CD ten)
              (NNS years))
            (CC or)
            (ADVP (IN at) (JJS least))
            (NP
              (DT the)
              (JJ last)
              (QP
                (CD five)
                (IN to)
                (EDITED
                  (RM (-DFL- \[))
                  (CD te-)
                  (, ,)
                  (IP (-DFL- \+)))
                (CD six))
              (RS (-DFL- \]))
              (NNS years))))
        (, ,)
        (EDITED
          (RM (-DFL- \[))
          (RB so)
          (, ,)
          (IP (-DFL- \+))
          (RS (-DFL- \])))
        (PP-1
          (IN of)
          (S-NOM
            (NP-SBJ (-NONE- *-2))
            (ADVP (RB really))
            (VP
              (VBG turning)
              (ADVP (RB around))
              (NP
                (PRP$ their)
                (, ,)
                (INTJ (UH um))
                (, ,)
                (NN quality))))))))
  (, ,)
  (NP-SBJ (PRP I))
  (VP
    (VBP think)
    (SBAR (-NONE- 0) (S (-NONE- *T*-3)))
    (, ,)
    (INTJ (UH um)))
  (. .)
  (-DFL- E_S))"
has,2,x,m,n,s,t,n,m,2,2,1,NA,NP,NA,0.55,NA,NA,sw2405.mrg,sw_1096,F,1963,SOUTH MIDLAND,2, now i know my boss has bought the software um that he can that hi[s]- his checkbook is on on on on on a disk and he goes in and prin[ts]- and types his checks on the screen and then hits print and they print out on the checks and ,NA,NA,NA,LM,SWB,1991,3/6/11,NA,NA,135.418,150.312125,my boss,boss,bought,(NP-SBJ (PRP$ my) (NN boss)),3,"(S
  (INTJ (UH Now))
  (NP-SBJ (PRP I))
  (VP
    (VBP know)
    (SBAR
      (-NONE- 0)
      (S
        (NP-SBJ (PRP$ my) (NN boss))
        (VP
          (VBZ has)
          (VP
            (VBN bought)
            (NP
              (NP (DT the) (NN software))
              (, ,)
              (INTJ (UH um))
              (, ,)
              (EDITED
                (RM (-DFL- \[))
                (SBAR-ADV
                  (WDT that)
                  (S (NP-SBJ (PRP he)) (VP-UNF (MD can))))
                (, ,)
                (IP (-DFL- \+)))
              (SBAR-ADV
                (WDT that)
                (S
                  (NP-SBJ (PRP$ his) (RS (-DFL- \])) (NN checkbook))
                  (VP
                    (VBZ is)
                    (EDITED
                      (RM (-DFL- \[))
                      (EDITED
                        (RM (-DFL- \[))
                        (PP-PRD-UNF (IN on))
                        (, ,)
                        (IP (-DFL- \+)))
                      (PP-PRD-UNF (IN on))
                      (RS (-DFL- \]))
                      (IP (-DFL- \+)))
                    (PP-PRD
                      (IN on)
                      (RS (-DFL- \]))
                      (NP (DT a) (NN disk))))))))))))
  (, ,)
  (-DFL- E_S))"
has,2,x,s,n,a,a,y,m,4,2,1,NA,NP,NA,0.51,NA,NA,sw2490.mrg,sw_1138,F,1961,SOUTH MIDLAND,2, i i guess i believe i i think the NRA has gone overboard the wrong way you know they're sitting there on number ten sa[ying]- they're saying absolutely no gun control we don't even want to think about it and,NA,NA,NA,LM,SWB,1991,3/6/11,NA,NA,18.89,28.978,the NRA,NRA,gone,NA,NA,"(S
  (NP-SBJ (PRP I))
  (VP
    (VBP do)
    (RB n't)
    (VP
      (VB think)
      (SBAR
        (-NONE- 0)
        (S
          (NP-SBJ-1 (PRP they))
          (VP
            (VBP 're)
            (VP
              (VBG going)
              (S
                (NP-SBJ (-NONE- *-1))
                (VP
                  (TO to)
                  (VP
                    (VP
                      (VB go)
                      (PP-DIR
                        (IN to)
                        (NP
                          (NP (DT a) (NN gun) (NN store))
                          (CC or)
                          (NP (NN pawn) (NN shop)))))
                    (CC and)
                    (VP
                      (VB get)
                      (NP (PRP it))
                      (NP-MNR (DT the) (JJ right) (NN way))))))
              (SBAR-TMP
                (WHADVP-2 (WRB when))
                (S
                  (NP-SBJ (EX there))
                  (VP
                    (BES 's)
                    (NP-PRD (DT a) (NN check))
                    (ADVP-TMP (-NONE- *T*-2)))))))))))
  (, ,)
  (-DFL- E_S))"
has,4,x,u,n,n,t,y,s,5,1,1,NA,NP,NA,0.69,NA,NA,sw2502.mrg,sw_1179,F,1959,SOUTH MIDLAND,2, i- i agree that that the communication uh that now that communication has become,NA,NA,NA,LM,SWB,1991,3/6/11,NA,NA,238.979875,244.082,communication,communication,become,NA,NA,"(S
  (INTJ (UH Uh))
  (, ,)
  (NP-SBJ (PRP I))
  (VP
    (VBP do)
    (RB n't)
    (, ,)
    (VP (VBP agree) (PP (IN with) (NP (DT that)))))
  (. .)
  (-DFL- E_S))"
has,3,x,m,n,t,t,y,m,5,2,1,NA,NP,NA,0.79,NA,NA,sw2502.mrg,sw_1174,M,1962,MIXED,2, and i've been sort of disappointed how that they they say literacy rate has gone down you know,NA,NA,NA,LM,SWB,1991,3/6/11,NA,NA,525.78,531.1485,literacy rate,rate,gone,(NP-SBJ (NN literacy) (NN rate)),3,"(S
  (INTJ (UH Uh))
  (, ,)
  (CC and)
  (NP-SBJ (PRP I))
  (VP
    (VBP 've)
    (VP
      (VBN been)
      (ADVP (RB sort) (RB of))
      (ADJP-PRD
        (JJ disappointed)
        (SBAR
          (EDITED (WHADVP (WRB how)))
          (IN that)
          (S
            (EDITED
              (RM (-DFL- \[))
              (NP-SBJ (PRP they))
              (, ,)
              (IP (-DFL- \+)))
            (NP-SBJ (PRP they))
            (RS (-DFL- \]))
            (VP
              (VBP say)
              (SBAR
                (-NONE- 0)
                (S
                  (NP-SBJ (NN literacy) (NN rate))
                  (VP (VBZ has) (VP (VBN gone) (PRT (RB down))))))))))
      (PRN (, ,) (S (NP-SBJ (PRP you)) (VP (VBP know))))))
  (, ,)
  (-DFL- E_S))"
has,4,x,u,n,r,t,y,s,3,1,1,NA,NP,NA,0.4,NA,NA,sw2545.mrg,sw_1214,F,1960,NEW ENGLAND,2, they say that Commodore has made a good um PC for the price though,NA,NA,NA,LM,SWB,1991,3/6/11,NA,NA,354.0055,358.279375,Commodore,Commodore,made,(NP-SBJ (NNP Commodore)),3,"(S
  (NP-SBJ (PRP They))
  (, ,)
  (VP
    (VB say)
    (SBAR
      (IN that)
      (S
        (NP-SBJ (NNP Commodore))
        (VP
          (VBZ has)
          (VP
            (VBN made)
            (NP
              (NP
                (DT a)
                (JJ good)
                (, ,)
                (INTJ (UH um))
                (, ,)
                (NN P)
                (NN C))
              (PP (IN for) (NP (DT the) (NN price))))))))
    (, ,)
    (ADVP (RB though)))
  (. .)
  (-DFL- E_S))"
has,2,x,s,n,s,t,n,m,3,2,1,NA,NP,NA,0.43,NA,NA,sw2602.mrg,sw_1232,M,1958,SOUTH MIDLAND,3, oh yeah definitely i i'm i'm a little bit shocked to what the US has done in terms of selling to Iraq [laughter],NA,NA,NA,LM,SWB,1991,3/6/11,NA,NA,398.088,406.10025,the US,US,done,NA,NA,"(S
  (EDITED
    (RM (-DFL- \[))
    (EDITED (RM (-DFL- \[)) (NP-SBJ (PRP I)) (, ,) (IP (-DFL- \+)))
    (S (NP-SBJ (PRP I)) (VP-UNF (VBP 'm)))
    (, ,)
    (RS (-DFL- \]))
    (IP (-DFL- \+)))
  (NP-SBJ (PRP I))
  (VP
    (VBP 'm)
    (RS (-DFL- \]))
    (ADJP-PRD
      (NP-ADV (DT a) (JJ little) (NN bit))
      (JJ shocked)
      (PP
        (IN to)
        (SBAR-NOM
          (WHNP-1 (WP what))
          (S
            (NP-SBJ-2 (DT the) (NNP U) (NNP S))
            (VP
              (VBZ has)
              (VP
                (VBN done)
                (NP (-NONE- *T*-1))
                (PP
                  (IN in)
                  (NP
                    (NP (NNS terms))
                    (PP
                      (IN of)
                      (S-NOM
                        (NP-SBJ (-NONE- *-2))
                        (VP
                          (VBG selling)
                          (PP (IN to) (NP (NNP Iraq)))
                          (PP-TMP
                            (IN in)
                            (NP
                              (DT the)
                              (NN past)
                              (QP (CD ten) (IN to) (CD fifteen))
                              (NNS years)))))))))))))))
  (. .)
  (-DFL- E_S))"
has,3,x,m,n,t,t,y,e,4,4,2,NA,NP,NA,0.41,NA,NA,sw2617.mrg,sw_1027,F,1961,NORTH MIDLAND,2, yeah a lot of good has come from this one,NA,NA,NA,LM,SWB,1991,3/6/11,NA,NA,293.318625,296.261375,a lot of good,good,come,(NP-SBJ (NP (DT a) (NN lot)) (PP (IN of) (NP (NN good)))),5,"(S
  (NP-SBJ (NP (DT a) (NN lot)) (PP (IN of) (NP (NN good))))
  (VP
    (VBZ has)
    (VP (VBN come) (PP (IN from) (NP (DT this) (NN one)))))
  (. .)
  (-DFL- E_S))"
has,2,x,u,n,n,t,y,m,6,3,1,NA,NP,NA,2.08425,NA,NA,sw2657.mrg,sw_1031,F,1940,SOUTH MIDLAND,3, uh i think this me generation has gone far too far and the young people are overly impressed,NA,NA,NA,LM,SWB,1991,3/6/11,NA,NA,27.48725,35.748875,this me generation,generation,gone,NA,NA,"(S
  (INTJ (UH Uh))
  (, ,)
  (NP-SBJ (PRP I))
  (VP
    (VBP think)
    (SBAR
      (-NONE- 0)
      (S
        (NP-SBJ (DT this) (`` ``) (PRP me) ('' '') (NN generation))
        (VP
          (VBZ has)
          (VP (VBN gone) (ADVP (RB far) (RB too) (RB far)))))))
  (. .)
  (-DFL- E_S))"
has,4,x,u,n,t,t,y,s,2,1,1,NA,NP,NA,0.42,NA,NA,sw2672.mrg,sw_1232,M,1958,SOUTH MIDLAND,3, yeah i i guess Rowlett's done a lot for the size town it is [vocalized-noise] ,NA,NA,NA,LM,SWB,1991,3/6/11,NA,NA,203.478875,208.5085,Rowlett,Rowlett,done,(NP-SBJ (NNP Rowlett)),3,"(S
  (EDITED (RM (-DFL- \[)) (NP-SBJ (PRP I)) (, ,) (IP (-DFL- \+)))
  (NP-SBJ (PRP I))
  (RS (-DFL- \]))
  (VP
    (VBP guess)
    (SBAR
      (-NONE- 0)
      (S
        (NP-SBJ (NNP Rowlett))
        (VP
          (HVS 's)
          (VP
            (VBN done)
            (NP (DT a) (NN lot))
            (PP
              (IN for)
              (NP
                (NP (DT the) (NN size) (NN town))
                (SBAR
                  (WHNP-1 (-NONE- 0))
                  (S
                    (NP-SBJ (PRP it))
                    (VP (VBZ is) (NP-PRD (-NONE- *T*-1))))))))))))
  (. .)
  (-DFL- E_S))"
has,4,x,u,n,t,t,y,m,3,2,1,NA,NP,NA,0.458625,NA,NA,sw2832.mrg,sw_1224,F,1959,SOUTH MIDLAND,2, it had a detached it had a dr[ive]- detached garage and my husband's built a walkway across and we're going to brick up the garage to match the house and things like that so we [vocalized-noise] ,NA,NA,NA,LM,SWB,1991,3/6/11,NA,NA,582.966125,593.83425,my husband,husband,built,NA,NA,"(S
  (CC and)
  (NP-SBJ-1 (PRP we))
  (VP
    (VBP 're)
    (VP
      (VBG going)
      (S
        (NP-SBJ (-NONE- *-1))
        (VP
          (TO to)
          (VP
            (VP
              (VB brick)
              (PRT (RP up))
              (NP-2 (DT the) (NN garage))
              (S-PRP
                (NP-SBJ (-NONE- *-2))
                (VP (TO to) (VP (VB match) (NP (DT the) (NN house))))))
            (CC and)
            (NP-ETC (NP (NNS things)) (PP (IN like) (NP (DT that)))))))))
  (-DFL- E_S))"
has,3,x,u,n,n,t,y,m,5,2,1,NA,NP,NA,0.66,NA,NA,sw2962.mrg,sw_1257,M,1933,NYC,3, i mean it so so i guess our population has grown some too but there there definitely is uh uh you know to me the one of the worst things that could ever happen uh from what i read and see and understand i mean i don't think i could handle prison,NA,NA,NA,LM,SWB,1991,3/6/11,NA,NA,311.815875,325.014875,our population,population,grown,NA,NA,"(S
  (CC But)
  (EDITED (RM (-DFL- \[)) (NP-SBJ (EX there)) (, ,) (IP (-DFL- \+)))
  (NP-SBJ (EX there))
  (RS (-DFL- \]))
  (ADVP (RB definitely))
  (VP
    (VBZ is)
    (, ,)
    (INTJ (UH uh))
    (, ,)
    (INTJ (UH uh))
    (PRN (, ,) (S (NP-SBJ (PRP you)) (VP (VBP know))) (, ,))
    (PP (IN to) (NP (PRP me)))
    (EDITED (RM (-DFL- \[)) (NP-UNF (DT the)) (, ,) (IP (-DFL- \+)))
    (NP-PRD
      (NP (CD one))
      (PP
        (IN of)
        (NP
          (NP (DT the) (RS (-DFL- \])) (JJS worst) (NNS things))
          (SBAR
            (WHNP-1 (WDT that))
            (S
              (NP-SBJ (-NONE- *T*-1))
              (VP (MD could) (ADVP-TMP (RB ever)) (VP (VB happen))))))))
    (, ,)
    (INTJ (UH uh))
    (, ,)
    (PP
      (IN from)
      (SBAR-NOM
        (WHNP-2 (WP what))
        (S
          (NP-SBJ (PRP I))
          (VP
            (VBP read)
            (CC and)
            (VBP see)
            (CC and)
            (VBP understand)
            (NP (-NONE- *T*-2)))))))
  (. .)
  (-DFL- E_S))"
is,2,x,m,n,t,t,y,e,6,6,3,NA,NP,n,0.989,NA,4,sw2093.mrg,sw_1069,M,1950,SOUTH MIDLAND,2, well i'm not sure what she does i i first thing that comes to mind is some kind of chain stitch because_1 she starts and goes all the way across you know back and forth until she winds up with this big piece of of afghan,NA,NA,NA,LM,SWB,1991,3/8/11,NA,NA,166.317,177.62775,first thing that comes to mind,mind,some,"(NP-SBJ
  (NP (JJ first) (NN thing))
  (SBAR
    (WHNP-1 (WDT that))
    (S
      (NP-SBJ (-NONE- *T*-1))
      (VP (VBZ comes) (PP (IN to) (NP (NN mind)))))))",8,"(S
  (NP-SBJ
    (NP (JJ first) (NN thing))
    (SBAR
      (WHNP-1 (WDT that))
      (S
        (NP-SBJ (-NONE- *T*-1))
        (VP (VBZ comes) (PP (IN to) (NP (NN mind)))))))
  (VP
    (VBZ is)
    (NP-PRD
      (NP (DT some) (NN kind))
      (PP (IN of) (NP (NN chain) (NN stitch))))
    (SBAR-PRP
      (IN because)
      (S
        (NP-SBJ (PRP she))
        (VP
          (VP (VBZ starts))
          (CC and)
          (VP
            (VBZ goes)
            (ADVP (NP (PDT all) (DT the) (NN way)) (RB across))
            (PRN (, ,) (S (NP-SBJ (PRP you)) (VP (VBP know))) (, ,))
            (ADVP-DIR (RB back) (CC and) (RB forth))
            (SBAR-TMP
              (IN until)
              (S
                (NP-SBJ (PRP she))
                (VP
                  (VBZ winds)
                  (PRT (RP up))
                  (PP
                    (IN with)
                    (NP
                      (NP (DT this) (JJ big) (NN piece))
                      (EDITED
                        (RM (-DFL- \[))
                        (PP-UNF (IN of))
                        (, ,)
                        (IP (-DFL- \+)))
                      (PP (IN of) (RS (-DFL- \])) (NP (NN afghan)))))))))))))
  (. .)
  (-DFL- E_S))"
